1752538179.2529979,"{'x': 0.016155544553986677, 'y': 0.014153317054940431, 'z': 0.018494073639051787}"
1752538179.2698112,"{'x': 0.015877958649181043, 'y': 0.014251359941569966, 'z': 0.018368741627867596}"
1752538179.286571,"{'x': 0.015905580577240664, 'y': 0.014265855869566437, 'z': 0.01841674191780345}"
1752538179.3033419,"{'x': 0.016054368595774898, 'y': 0.013930986674284095, 'z': 0.01843269189304466}"
1752538179.3201287,"{'x': 0.016050176851687907, 'y': 0.014092963283370105, 'z': 0.018326399931735012}"
1752538179.3369844,"{'x': 0.01597338974828496, 'y': 0.014085147236570552, 'z': 0.01840361691030382}"
1752538179.3537505,"{'x': 0.016075042710610384, 'y': 0.014101766973210212, 'z': 0.018373749449135182}"
1752538179.370594,"{'x': 0.016182413785653983, 'y': 0.014141818709554263, 'z': 0.018541032161085203}"
1752538179.3873649,"{'x': 0.015944527533826712, 'y': 0.014273471284737436, 'z': 0.018370303270082294}"
1752538179.4041178,"{'x': 0.01589487563636412, 'y': 0.014268622750591594, 'z': 0.018330131476030704}"
1752538179.420896,"{'x': 0.01597340474051518, 'y': 0.014134494794921657, 'z': 0.018357942265549848}"
1752538179.4376612,"{'x': 0.01595821633584905, 'y': 0.014238560013905045, 'z': 0.018370958389633797}"
1752538179.4543993,"{'x': 0.016070683402755758, 'y': 0.014145216310725102, 'z': 0.018398293947292938}"
1752538179.471136,"{'x': 0.015931660357556814, 'y': 0.014240295780621585, 'z': 0.018294042517957805}"
1752538179.4879718,"{'x': 0.01596190501829619, 'y': 0.01425172998177831, 'z': 0.018331585285223582}"
1752538179.5047379,"{'x': 0.016115860203565688, 'y': 0.014130438636795925, 'z': 0.018462489657182935}"
1752538179.521494,"{'x': 0.015932591082989625, 'y': 0.014207409535863172, 'z': 0.018421702756181588}"
1752538179.53823,"{'x': 0.015979243101475107, 'y': 0.01421225482139495, 'z': 0.01842094493668054}"
1752538179.5549622,"{'x': 0.015949139958521638, 'y': 0.014313791477720352, 'z': 0.018353505261258025}"
1752538179.5717826,"{'x': 0.01585402050035129, 'y': 0.014355237436082163, 'z': 0.018451403028307826}"
1752538179.588535,"{'x': 0.01600225737280816, 'y': 0.014164449092327024, 'z': 0.018552635772739683}"
1752538179.605299,"{'x': 0.01611878671535837, 'y': 0.0141025574562183, 'z': 0.018600984953431703}"
1752538179.6220665,"{'x': 0.016102592258446898, 'y': 0.014039042817615836, 'z': 0.018556151946546594}"
1752538179.638879,"{'x': 0.016014453462824114, 'y': 0.014299370387722356, 'z': 0.018521775569342844}"
1752538179.6556587,"{'x': 0.016098029767181898, 'y': 0.01425890699240724, 'z': 0.0185619987444425}"
1752538179.672412,"{'x': 0.016089214620988383, 'y': 0.014078766757395323, 'z': 0.018605402688566905}"
1752538179.6891477,"{'x': 0.015867041457510885, 'y': 0.01428452235104419, 'z': 0.01840872114367937}"
1752538179.705885,"{'x': 0.016056153868740493, 'y': 0.014075893861254836, 'z': 0.018548418100094135}"
1752538179.7226596,"{'x': 0.015899558283926578, 'y': 0.014196356165020652, 'z': 0.018422016873492996}"
1752538179.7394168,"{'x': 0.01584733334591865, 'y': 0.014240730987714743, 'z': 0.01840729043689354}"
1752538179.7561946,"{'x': 0.0158327994718779, 'y': 0.01424709305335565, 'z': 0.01839831067884596}"
